fips,cluster
1001,27
1003,21
1007,27
1009,27
1011,27
1013,27
1015,27
1017,27
1019,27
1021,27
1023,21
1027,27
1029,27
1033,9
1037,27
1039,27
1041,27
1043,27
1047,27
1049,27
1051,27
1053,21
1055,27
1057,9
1059,9
1063,21
1065,21
1069,27
1071,27
1073,27
1075,9
1077,9
1079,9
1081,27
1083,9
1085,27
1087,27
1089,9
1091,21
1093,9
1095,27
1097,21
1099,21
1101,27
1103,9
1107,21
1109,27
1111,27
1113,27
1115,27
1117,27
1119,21
1121,27
1123,27
1125,27
1127,27
1129,21
1131,21
1133,9
2020,10
2090,10
2110,0
2122,10
2130,0
2170,10
4001,12
4003,12
4005,6
4007,6
4009,12
4011,12
4012,6
4013,6
4015,6
4017,12
4019,6
4021,6
4023,6
4025,6
4027,6
5001,21
5003,21
5005,15
5007,15
5009,15
5011,21
5017,21
5019,15
5023,15
5025,21
5027,15
5029,15
5031,9
5033,15
5035,9
5037,9
5041,21
5043,21
5045,15
5051,15
5053,15
5055,9
5057,15
5059,15
5061,15
5063,9
5069,21
5071,15
5075,9
5079,21
5085,15
5099,15
5101,15
5105,15
5109,15
5111,9
5113,15
5115,15
5119,15
5121,9
5123,9
5125,15
5129,15
5131,15
5133,15
5137,15
5139,21
5141,15
5143,15
5145,15
5147,9
6001,23
6003,23
6005,23
6007,26
6009,23
6011,23
6013,23
6017,23
6019,23
6021,26
6023,26
6025,6
6027,23
6029,23
6031,23
6037,6
6039,23
6041,23
6045,26
6047,23
6051,23
6053,23
6055,23
6057,23
6059,6
6061,23
6065,6
6067,23
6069,23
6071,6
6073,6
6075,23
6077,23
6079,23
6081,23
6083,23
6085,23
6087,23
6089,26
6093,26
6095,23
6097,23
6099,23
6101,23
6107,23
6109,23
6111,23
6113,23
6115,23
8001,7
8003,18
8005,7
8007,18
8009,7
8013,7
8014,7
8015,18
8019,18
8023,18
8025,7
8029,18
8031,7
8035,7
8037,18
8039,7
8041,18
8043,18
8045,18
8049,18
8051,18
8053,18
8055,18
8059,7
8063,7
8067,18
8069,7
8073,7
8075,7
8077,18
8079,18
8081,18
8083,18
8085,18
8087,7
8089,7
8093,18
8095,7
8097,18
8101,18
8105,18
8107,18
8113,18
8117,18
8119,18
8121,7
8123,7
8125,7
9001,16
9003,16
9005,16
9007,16
9009,16
9011,16
9013,16
9015,16
10001,2
10003,2
10005,2
11001,2
12001,20
12003,20
12005,27
12007,20
12009,20
12011,20
12015,20
12017,20
12019,20
12021,20
12023,20
12027,20
12031,20
12033,21
12035,20
12039,27
12043,20
12051,20
12053,20
12055,20
12057,20
12059,27
12061,20
12063,27
12069,20
12071,20
12073,27
12075,20
12081,20
12083,20
12085,20
12086,20
12087,20
12089,20
12091,27
12095,20
12097,20
12099,20
12101,20
12103,20
12105,20
12107,20
12109,20
12111,20
12113,21
12115,20
12117,20
12119,20
12121,20
12127,20
12129,20
12131,27
12133,27
13001,27
13005,27
13007,27
13009,27
13011,27
13013,27
13015,27
13017,27
13019,27
13021,27
13023,27
13027,27
13029,20
13031,27
13033,27
13035,27
13037,27
13039,20
13043,27
13045,27
13047,27
13049,20
13051,20
13053,27
13055,27
13057,27
13059,27
13061,27
13063,27
13065,20
13067,27
13069,27
13071,27
13073,27
13075,27
13077,27
13081,27
13083,27
13085,27
13087,27
13089,27
13091,27
13093,27
13095,27
13097,27
13099,27
13103,27
13111,27
13113,27
13115,27
13117,27
13119,27
13121,27
13123,27
13127,20
13129,27
13133,27
13135,27
13137,27
13139,27
13143,27
13145,27
13147,27
13149,27
13151,27
13153,27
13155,27
13157,27
13159,27
13163,27
13165,27
13167,27
13169,27
13171,27
13175,27
13177,27
13179,20
13181,27
13183,20
13185,20
13187,27
13189,27
13191,20
13193,27
13195,27
13199,27
13201,27
13205,27
13207,27
13211,27
13213,27
13215,27
13217,27
13219,27
13223,27
13225,27
13227,27
13229,20
13231,27
13233,27
13235,27
13243,27
13245,27
13247,27
13249,27
13253,27
13255,27
13257,27
13261,27
13263,27
13267,27
13269,27
13273,27
13275,27
13277,27
13279,27
13285,27
13287,27
13289,27
13293,27
13297,27
13299,20
13301,27
13303,27
13309,27
13311,27
13313,27
13317,27
13321,27
15001,1
15003,1
15007,1
15009,1
16001,13
16005,28
16011,28
16013,13
16017,14
16019,28
16027,13
16031,13
16037,13
16039,13
16043,28
16045,13
16049,14
16051,28
16053,13
16055,14
16063,13
16065,28
16067,13
16069,14
16073,13
16075,13
16081,28
16083,13
16085,13
17001,17
17005,9
17011,17
17015,17
17019,17
17021,17
17023,9
17027,9
17031,17
17033,9
17035,9
17037,17
17041,17
17043,17
17051,9
17055,9
17063,17
17073,17
17075,17
17077,9
17085,17
17089,17
17091,17
17093,17
17095,17
17097,17
17099,17
17105,17
17111,17
17113,17
17115,17
17119,9
17121,9
17123,17
17129,17
17133,9
17135,9
17137,17
17143,17
17157,9
17161,17
17163,9
17165,9
17167,17
17177,17
17179,17
17189,9
17195,17
17197,17
17199,9
17201,17
17203,17
18001,4
18003,19
18005,4
18011,4
18013,4
18015,4
18019,4
18021,4
18023,4
18025,4
18029,4
18031,4
18033,19
18035,4
18037,9
18039,19
18041,4
18043,4
18045,17
18047,4
18049,19
18051,9
18053,4
18055,4
18057,4
18059,4
18061,4
18063,4
18065,4
18067,4
18069,4
18071,4
18073,17
18079,4
18081,4
18083,9
18085,19
18087,19
18089,17
18091,19
18093,4
18095,4
18097,4
18099,19
18103,4
18105,4
18107,4
18109,4
18111,17
18113,19
18115,4
18117,4
18119,4
18127,17
18129,9
18133,4
18135,4
18137,4
18139,4
18141,19
18143,4
18145,4
18149,19
18151,19
18153,9
18155,4
18157,4
18159,4
18163,9
18165,17
18167,4
18169,4
18171,17
18173,9
18175,4
18177,4
18179,4
18181,17
18183,19
19001,8
19005,3
19007,8
19009,8
19011,3
19013,3
19015,3
19019,3
19023,3
19027,8
19031,17
19033,3
19043,3
19045,17
19047,8
19049,8
19057,17
19059,3
19061,17
19065,3
19077,8
19081,3
19083,3
19085,8
19087,17
19095,3
19097,17
19099,3
19103,17
19105,17
19107,3
19109,3
19113,17
19123,3
19127,3
19133,8
19137,8
19139,17
19145,8
19153,3
19155,8
19157,3
19163,17
19165,8
19167,3
19169,3
19171,3
19173,8
19177,17
19179,3
19181,8
19183,17
19187,3
19191,3
19193,8
19197,3
20005,8
20011,8
20015,8
20021,15
20027,8
20031,8
20037,8
20043,8
20045,8
20055,7
20057,24
20059,8
20063,7
20079,8
20085,8
20087,8
20091,8
20103,8
20107,8
20111,8
20113,8
20121,8
20123,8
20125,15
20127,8
20133,8
20139,8
20143,8
20149,8
20155,8
20161,8
20169,8
20173,8
20177,8
20185,8
20189,24
20191,8
20207,8
20209,8
21003,9
21005,4
21015,4
21017,4
21019,4
21021,4
21023,4
21025,4
21027,9
21029,4
21031,9
21035,9
21037,4
21041,4
21047,9
21049,4
21059,9
21067,4
21071,4
21073,4
21081,4
21085,9
21093,4
21097,4
21101,9
21107,9
21111,4
21113,4
21117,4
21123,4
21125,4
21135,4
21141,9
21143,9
21145,9
21147,4
21151,4
21155,4
21157,9
21159,4
21161,4
21165,4
21167,4
21173,4
21177,9
21179,4
21181,4
21185,4
21199,4
21209,4
21211,4
21213,9
21215,4
21217,4
21225,9
21227,9
21229,4
21231,4
21233,9
21239,4
22001,21
22003,21
22005,21
22007,21
22009,21
22011,21
22013,21
22015,15
22017,15
22019,21
22025,21
22027,21
22031,15
22033,21
22035,21
22037,21
22039,21
22041,21
22043,21
22045,21
22047,21
22049,21
22051,21
22053,21
22055,21
22057,21
22059,21
22061,21
22063,21
22065,21
22067,21
22069,21
22071,21
22073,21
22075,21
22077,21
22079,21
22081,21
22083,21
22085,21
22087,21
22089,21
22093,21
22095,21
22097,21
22099,21
22101,21
22103,21
22105,21
22109,21
22111,21
22113,21
22115,21
22117,21
22119,15
22121,21
22125,21
22127,21
23001,16
23005,16
23007,16
23011,16
23013,16
23015,16
23017,16
23019,16
23023,16
23025,16
23027,16
23031,16
24003,2
24005,2
24009,2
24011,2
24013,2
24015,2
24017,2
24021,2
24023,2
24025,2
24027,2
24029,2
24031,2
24033,2
24035,2
24037,2
24039,2
24041,2
24043,2
24045,2
24047,2
24510,2
25001,16
25003,16
25005,16
25007,16
25009,16
25011,16
25013,16
25015,16
25017,16
25019,16
25021,16
25023,16
25025,16
25027,16
26005,19
26009,19
26015,19
26017,19
26021,19
26025,19
26027,19
26029,19
26031,19
26033,19
26035,19
26037,19
26039,19
26041,19
26045,19
26047,19
26049,19
26051,19
26053,3
26055,19
26057,19
26059,19
26061,17
26063,19
26065,19
26067,19
26069,19
26073,19
26075,19
26077,19
26079,19
26081,19
26087,19
26089,19
26091,19
26093,19
26099,19
26101,19
26103,19
26107,19
26111,19
26113,19
26115,19
26117,19
26121,19
26123,19
26125,19
26127,19
26129,19
26133,19
26137,19
26139,19
26143,19
26145,19
26147,19
26149,19
26151,19
26155,19
26157,19
26159,19
26161,19
26163,19
26165,19
27003,3
27007,3
27009,3
27011,29
27013,3
27019,3
27021,3
27025,3
27027,29
27029,29
27033,3
27037,3
27039,3
27041,3
27043,3
27045,3
27049,3
27053,3
27059,3
27061,3
27063,3
27067,3
27073,29
27079,3
27081,29
27087,29
27091,3
27093,3
27099,3
27103,3
27109,3
27111,29
27123,3
27129,3
27131,3
27137,3
27139,3
27141,3
27143,3
27145,3
27147,3
27157,3
27161,3
27163,3
27165,3
27167,29
27169,3
27171,3
28001,21
28003,9
28005,21
28007,21
28009,9
28011,21
28013,21
28015,21
28017,21
28019,21
28021,21
28023,21
28025,21
28027,21
28029,21
28031,21
28033,9
28035,21
28037,21
28039,21
28043,21
28045,21
28047,21
28049,21
28051,21
28053,21
28057,9
28059,21
28063,21
28067,21
28069,21
28071,9
28073,21
28075,21
28077,21
28079,21
28081,9
28083,21
28085,21
28087,21
28089,21
28091,21
28093,9
28095,9
28097,21
28099,21
28101,21
28103,21
28105,21
28107,21
28109,21
28111,21
28113,21
28115,9
28117,9
28119,21
28121,21
28123,21
28125,21
28127,21
28129,21
28133,21
28135,21
28137,9
28139,9
28143,9
28145,9
28147,21
28149,21
28151,21
28155,21
28157,21
28159,21
28161,21
28163,21
29001,8
29005,8
29009,15
29013,8
29015,8
29017,9
29019,8
29021,8
29027,8
29029,8
29031,9
29035,9
29037,8
29039,8
29041,8
29043,15
29047,8
29049,8
29051,8
29053,8
29055,9
29069,9
29071,9
29077,15
29083,8
29095,8
29097,15
29099,9
29101,8
29107,8
29113,9
29117,8
29119,15
29135,8
29139,9
29145,15
29155,9
29157,9
29159,8
29165,8
29169,8
29173,17
29175,8
29177,8
29181,9
29183,9
29187,9
29189,9
29201,9
29205,8
29207,9
29213,15
29219,9
29229,15
29510,9
30007,11
30013,11
30023,11
30029,11
30031,11
30041,11
30043,11
30047,11
30049,11
30053,11
30057,11
30059,11
30063,11
30067,11
30081,11
30085,29
30093,11
30101,11
30111,28
31001,8
31019,8
31025,8
31047,7
31053,8
31055,8
31073,7
31079,8
31099,8
31107,29
31109,8
31111,7
31119,8
31127,8
31141,8
31153,8
31155,8
31157,7
31177,8
32003,6
32005,23
32007,13
32013,13
32019,23
32023,6
32031,23
32510,23
33001,16
33003,16
33005,16
33009,16
33011,16
33013,16
33015,16
33017,16
33019,16
34001,2
34003,16
34005,2
34007,2
34009,2
34011,2
34013,16
34015,2
34017,16
34019,2
34021,2
34023,16
34025,16
34027,16
34029,16
34031,16
34033,2
34035,16
34037,16
34039,16
34041,2
35001,12
35005,24
35006,12
35009,24
35013,12
35015,24
35025,24
35031,12
35039,12
35041,24
35043,12
35045,12
35047,12
35049,12
35053,12
35055,18
35061,12
36001,16
36003,2
36007,2
36009,2
36011,2
36013,2
36015,2
36017,16
36019,16
36021,16
36023,2
36025,16
36027,16
36029,2
36031,16
36033,16
36035,16
36037,2
36039,16
36041,16
36043,16
36045,16
36049,16
36051,2
36053,16
36055,2
36057,16
36059,16
36063,2
36065,16
36067,16
36069,2
36071,16
36073,2
36075,16
36077,16
36079,16
36083,16
36087,16
36089,16
36091,16
36093,16
36095,16
36097,2
36101,2
36103,16
36105,16
36107,2
36109,2
36111,16
36113,16
36115,16
36117,2
36119,16
36121,2
37001,22
37005,22
37013,22
37015,22
37019,22
37021,22
37023,22
37025,22
37027,22
37031,22
37033,22
37035,22
37037,22
37039,27
37045,22
37047,22
37049,22
37051,22
37053,2
37057,22
37059,22
37061,22
37063,22
37065,22
37067,22
37069,22
37071,22
37077,22
37079,22
37081,22
37083,22
37085,22
37089,22
37091,22
37093,22
37097,22
37101,22
37105,22
37107,22
37109,22
37111,22
37119,22
37123,22
37125,22
37127,22
37129,22
37131,22
37133,22
37135,22
37137,22
37139,2
37143,22
37145,22
37147,22
37149,22
37151,22
37155,22
37159,22
37163,22
37165,22
37167,22
37171,22
37175,27
37179,22
37181,22
37183,22
37187,22
37189,22
37191,22
37195,22
37197,22
38003,29
38015,29
38017,29
38023,29
38025,29
38031,29
38049,29
38051,29
38055,29
38059,29
38061,29
38069,29
38071,29
38085,29
38089,29
38099,29
38101,29
39003,4
39005,4
39007,2
39009,4
39011,4
39013,2
39017,4
39019,4
39021,4
39023,4
39025,4
39027,4
39029,2
39031,4
39033,4
39035,4
39037,4
39039,19
39041,4
39043,19
39045,4
39047,4
39049,4
39051,19
39053,4
39055,4
39057,4
39061,4
39063,4
39071,4
39077,4
39081,2
39083,4
39085,19
39087,4
39089,4
39091,4
39093,4
39095,19
39097,4
39099,2
39101,4
39103,4
39107,4
39109,4
39113,4
39119,4
39123,19
39129,4
39131,4
39133,4
39139,4
39143,19
39147,4
39149,4
39151,4
39153,4
39155,2
39157,4
39159,4
39161,4
39165,4
39167,4
39169,4
39173,19
39175,4
40001,15
40013,15
40015,15
40017,15
40019,15
40021,15
40023,15
40027,15
40031,24
40035,15
40037,15
40039,24
40041,15
40047,15
40049,15
40051,15
40065,24
40071,15
40077,15
40079,15
40081,15
40083,15
40087,15
40097,15
40101,15
40103,15
40105,15
40109,15
40111,15
40113,15
40115,15
40117,15
40119,15
40121,15
40123,15
40125,15
40131,15
40133,15
40135,15
40137,15
40139,24
40143,15
40145,15
40147,15
41003,5
41005,5
41007,5
41009,5
41017,5
41019,26
41023,14
41027,5
41029,26
41033,26
41035,26
41039,5
41041,5
41043,5
41047,5
41049,14
41051,5
41053,5
41057,5
41059,14
41061,14
41065,5
41067,5
41071,5
42001,2
42003,2
42005,2
42007,2
42011,2
42013,2
42015,2
42017,2
42019,2
42021,2
42023,2
42025,2
42027,2
42029,2
42031,2
42033,2
42037,2
42039,2
42041,2
42043,2
42045,2
42049,2
42051,2
42055,2
42059,2
42061,2
42063,2
42067,2
42069,2
42071,2
42073,2
42075,2
42077,2
42079,2
42081,2
42083,2
42085,2
42087,2
42089,2
42091,2
42093,2
42095,2
42097,2
42099,2
42101,2
42103,16
42105,2
42107,2
42109,2
42111,2
42115,2
42117,2
42121,2
42123,2
42125,2
42127,16
42129,2
42133,2
44001,16
44003,16
44005,16
44007,16
44009,16
45001,27
45003,27
45007,27
45013,22
45015,22
45017,22
45019,22
45023,22
45025,22
45027,22
45029,22
45031,22
45033,22
45035,22
45037,27
45039,22
45041,22
45043,22
45045,22
45047,27
45051,22
45053,22
45055,22
45057,22
45059,22
45061,22
45063,22
45067,22
45069,22
45071,22
45073,27
45075,22
45077,27
45079,22
45081,22
45083,22
45085,22
45087,22
45089,22
45091,22
46003,29
46005,29
46009,29
46011,29
46013,29
46023,29
46025,29
46027,29
46029,29
46035,29
46039,29
46047,7
46049,29
46057,29
46065,29
46067,29
46081,7
46083,29
46085,29
46087,29
46093,7
46099,29
46103,7
46109,29
46121,29
46125,29
46127,8
46135,29
47001,27
47003,9
47005,9
47007,27
47009,27
47011,27
47013,4
47015,9
47017,9
47019,22
47021,9
47023,9
47025,4
47029,27
47031,9
47035,27
47037,9
47041,9
47043,9
47045,9
47047,9
47051,27
47053,9
47059,22
47061,27
47063,4
47065,27
47069,9
47071,9
47073,4
47075,9
47079,9
47083,9
47089,27
47091,22
47093,27
47101,9
47103,9
47105,27
47107,27
47109,9
47111,9
47113,9
47115,27
47119,9
47121,27
47123,27
47125,9
47129,27
47131,9
47133,4
47135,9
47141,9
47145,27
47147,9
47149,9
47151,4
47155,27
47157,9
47159,9
47163,22
47165,9
47167,9
47169,9
47171,22
47173,4
47179,22
47183,9
47185,27
47187,9
47189,9
48005,25
48013,25
48015,25
48021,25
48027,25
48029,25
48031,25
48037,15
48039,25
48041,25
48049,25
48051,25
48053,25
48055,25
48057,25
48061,25
48067,15
48069,24
48071,25
48073,25
48085,15
48091,25
48099,25
48103,24
48113,25
48115,24
48117,24
48121,15
48123,25
48133,25
48135,24
48139,25
48141,12
48143,25
48145,25
48147,15
48149,25
48157,25
48159,15
48165,24
48167,25
48181,15
48183,15
48185,25
48187,25
48189,24
48199,25
48201,25
48203,15
48209,25
48213,25
48215,25
48219,24
48221,25
48223,15
48231,15
48239,25
48245,25
48251,25
48255,25
48257,25
48259,25
48273,25
48277,15
48279,24
48285,25
48291,25
48293,25
48299,25
48303,24
48305,24
48309,25
48317,24
48321,25
48323,25
48325,25
48329,24
48331,25
48337,15
48339,25
48343,15
48347,25
48349,25
48355,25
48359,24
48361,25
48367,25
48373,25
48375,24
48381,24
48395,25
48397,15
48401,15
48407,25
48409,25
48419,15
48423,15
48427,25
48437,24
48439,25
48441,24
48445,24
48451,24
48453,25
48459,15
48463,25
48465,25
48467,15
48469,25
48471,25
48473,25
48477,25
48479,25
48481,25
48485,24
48489,25
48491,25
48493,25
48503,24
49003,28
49005,28
49011,28
49017,6
49021,6
49029,28
49035,28
49037,18
49043,28
49045,28
49047,28
49049,28
49051,28
49053,6
49057,28
50001,16
50003,16
50005,16
50007,16
50011,16
50015,16
50017,16
50019,16
50021,16
50023,16
50025,16
50027,16
51001,2
51003,2
51005,22
51007,2
51009,22
51013,2
51019,22
51023,22
51036,2
51041,2
51047,2
51059,2
51061,2
51065,2
51067,22
51069,2
51073,2
51075,2
51079,2
51081,22
51083,22
51085,2
51087,2
51093,2
51095,2
51099,2
51103,2
51105,4
51107,2
51109,2
51113,2
51115,2
51117,22
51121,22
51125,2
51127,2
51131,2
51133,2
51135,22
51137,2
51143,22
51145,2
51147,22
51149,2
51153,2
51161,22
51163,22
51165,2
51171,2
51175,2
51177,2
51179,2
51185,22
51187,2
51191,22
51197,22
51199,2
51510,2
51520,22
51540,2
51550,2
51590,22
51630,2
51640,22
51650,2
51660,2
51670,2
51680,22
51683,2
51685,2
51700,2
51710,2
51735,2
51740,2
51750,22
51760,2
51770,22
51800,2
51810,2
51830,2
51840,2
53001,14
53005,14
53007,14
53009,5
53011,5
53013,14
53015,5
53017,14
53019,14
53021,14
53025,14
53027,5
53029,5
53031,5
53033,5
53035,5
53037,14
53039,5
53041,5
53043,14
53045,5
53047,14
53053,5
53055,5
53057,5
53059,5
53061,5
53063,14
53065,14
53067,5
53071,14
53073,5
53075,14
53077,14
54003,2
54011,4
54025,22
54029,2
54033,2
54035,4
54037,2
54039,4
54045,4
54049,2
54051,2
54053,4
54055,22
54061,2
54065,2
54069,2
54073,4
54077,2
54079,4
54081,22
54093,2
54097,2
54103,2
54105,4
54107,4
55007,3
55009,17
55015,17
55017,3
55019,3
55021,17
55025,17
55027,17
55031,3
55033,3
55035,3
55039,17
55043,17
55045,17
55049,17
55051,3
55055,17
55057,17
55059,17
55063,3
55073,17
55075,17
55079,17
55081,17
55085,17
55087,17
55089,17
55093,3
55097,17
55101,17
55103,17
55105,17
55109,3
55111,17
55117,17
55125,17
55127,17
55131,17
55133,17
55135,17
55139,17
55141,17
56001,7
56005,7
56007,18
56009,7
56013,28
56015,7
56017,28
56019,28
56021,7
56025,7
56029,28
56033,28
56035,28
56037,28
56039,28
56043,28
